date,open,high,low,close,adjusted_close,volume
2019-06-12,405.2,417.0,402.05,413.9,41.39,2507000
2019-06-13,417.23,418.04,407.5,409.69,40.969,2498000
2019-06-14,408.39,410.23,404.0,409.15,40.915,2289000
2019-06-17,408.94,412.33,406.1,410.53,41.053,2060000
2019-06-18,415.75,417.6,406.81,407.19,40.719,2201000
2019-06-19,409.24,435.37,403.98,434.95,43.495,4560000
2019-06-20,438.13,446.4,430.06,433.02,43.302,4018000
2019-06-21,432.8,437.57,428.5,431.5,43.15,7194000
2019-06-24,427.81,428.31,410.3,410.7,41.07,3194000
2019-06-25,402.9,407.31,371.4,373.79,37.379,4564000
2019-06-26,380.0,388.47,370.45,379.45,37.945,3222000
2019-06-27,379.46,396.26,379.45,394.66,39.466,2827000
2019-06-28,397.72,398.29,383.09,393.58,39.358,2613000
2019-07-02,399.21,412.18,399.21,409.2,40.92,2225000
2019-07-03,408.63,416.19,405.7,410.35,41.035,1910000
2019-07-04,411.01,414.99,409.33,414.04,41.404,525000
2019-07-05,408.33,410.59,398.4,410.59,41.059,2741000
2019-07-08,409.8,431.49,408.8,421.47,42.147,3247000
2019-07-09,423.21,426.0,419.36,422.74,42.274,2917000
2019-07-10,425.05,427.1,416.59,417.24,41.724,2208000
2019-07-11,416.86,417.92,411.19,411.21,41.121,1712000
2019-07-12,410.96,411.77,395.1,404.06,40.406,2368000
2019-07-15,403.74,423.1,399.0,422.8,42.28,2192000
2019-07-16,422.6,423.33,411.72,415.6,41.56,1936000
2019-07-17,417.94,439.63,416.58,424.65,42.465,3246000
2019-07-18,424.38,434.5,422.48,431.43,43.143,2440000
2019-07-19,435.15,442.99,430.61,431.05,43.105,2121000
2019-07-22,434.18,446.5,433.97,439.46,43.946,1858000
2019-07-23,443.87,446.0,432.0,434.0,43.4,2320000
2019-07-24,433.76,435.9,425.56,433.34,43.334,1948000
2019-07-25,434.5,445.48,430.69,438.79,43.879,2343000
2019-07-26,441.39,446.77,438.6,442.99,44.299,1959000
2019-07-29,445.15,445.15,413.0,420.47,42.047,4275000
2019-07-30,414.8,424.62,409.41,413.83,41.383,2237000
2019-07-31,415.86,421.64,410.11,419.41,41.941,3038000
2019-08-01,441.8,463.0,435.0,451.58,45.158,6130000
2019-08-02,450.1,452.01,427.38,438.95,43.895,4119000
2019-08-06,435.0,442.61,430.0,441.88,44.188,3679000
2019-08-07,436.46,456.16,436.46,453.65,45.365,3481000
2019-08-08,456.29,474.25,455.3,473.1,47.31,3372000
2019-08-09,468.65,490.95,468.51,488.36,48.836,4440000
2019-08-12,483.54,492.5,477.9,485.68,48.568,3230000
2019-08-13,483.98,491.88,469.59,488.49,48.849,3285000
2019-08-14,476.93,488.16,463.0,470.07,47.007,4053000
2019-08-15,473.16,479.1,463.86,467.52,46.752,3117000
2019-08-16,475.69,479.45,467.51,476.54,47.654,2467000
2019-08-19,482.8,486.09,477.0,481.62,48.162,1867000
2019-08-20,481.0,501.5,479.77,499.15,49.915,2904000
2019-08-21,506.8,519.69,501.0,519.07,51.907,3056000
2019-08-22,520.0,522.0,505.96,517.05,51.705,3081000
2019-08-23,524.56,526.32,506.94,508.41,50.841,4508000
2019-08-26,515.74,528.15,511.25,524.34,52.434,2966000
2019-08-27,533.57,543.76,529.5,541.49,54.149,4869000
2019-08-28,540.62,542.75,519.86,525.63,52.563,3657000
2019-08-29,533.37,536.74,521.28,522.06,52.206,3094000
2019-08-30,524.21,524.47,494.58,512.82,51.282,4938000
2019-09-03,511.11,524.64,507.68,512.58,51.258,3054000
2019-09-04,519.8,521.81,506.3,511.33,51.133,2758000
2019-09-05,515.59,519.68,502.7,519.51,51.951,2992000
2019-09-06,517.35,521.75,501.25,501.7,50.17,2407000
2019-09-09,504.79,505.0,461.5,472.05,47.205,4531000
2019-09-10,464.99,467.71,440.41,442.98,44.298,3150000
2019-09-11,444.72,462.48,442.01,458.28,45.828,3741000
2019-09-12,467.06,475.2,463.5,471.1,47.11,3015000
2019-09-13,474.8,474.8,448.42,449.23,44.923,3168000
2019-09-16,435.0,455.0,433.87,447.48,44.748,2347000
2019-09-17,432.97,444.52,428.19,435.67,43.567,2948000
2019-09-18,439.0,439.0,423.1,432.8,43.28,2381000
2019-09-19,435.0,440.19,426.8,430.65,43.065,1518000
2019-09-20,431.52,439.51,413.87,423.13,42.313,4838000
2019-09-23,420.24,431.59,412.38,415.5,41.55,1959000
2019-09-24,414.76,418.65,381.76,390.72,39.072,4592000
2019-09-25,385.2,418.83,380.21,417.54,41.754,3525000
2019-09-26,418.36,418.54,401.33,415.72,41.572,2128000
2019-09-27,415.75,419.88,400.01,404.9,40.49,1879000
2019-09-30,404.87,418.9,400.75,412.3,41.23,2557000
2019-10-01,414.27,422.67,410.0,414.16,41.416,2346000
2019-10-02,411.0,414.07,399.97,412.87,41.287,1548000
2019-10-03,413.21,435.34,406.42,434.16,43.416,2272000
2019-10-04,435.39,439.1,426.35,435.53,43.553,1855000
2019-10-07,434.08,441.0,428.97,433.99,43.399,1376000
2019-10-08,430.0,433.15,414.03,414.39,41.439,1900000
2019-10-09,417.3,421.55,415.25,418.65,41.865,1230000
2019-10-10,417.01,437.12,415.0,431.24,43.124,1810000
2019-10-11,439.9,445.5,429.24,434.98,43.498,2786000
2019-10-15,459.0,462.97,454.1,456.91,45.691,2789000
2019-10-16,453.6,453.61,425.28,426.94,42.694,1707000
2019-10-17,429.72,438.7,426.94,435.6,43.56,1424000
2019-10-18,438.5,440.0,410.26,412.16,41.216,2291000
2019-10-21,415.05,427.5,409.0,418.04,41.804,2296000
2019-10-22,422.11,427.44,386.77,392.02,39.202,2495000
2019-10-23,391.8,405.0,380.8,388.21,38.821,1602000
2019-10-24,394.21,423.94,392.91,422.34,42.234,2941000
2019-10-25,415.5,419.32,405.0,414.58,41.458,1414000
2019-10-28,423.8,429.55,409.0,422.75,42.275,1579000
2019-10-29,400.0,420.45,390.1,409.36,40.936,2338000
2019-10-30,409.38,421.02,405.0,419.91,41.991,1360000
2019-10-31,417.97,420.5,406.89,413.0,41.3,1515000
2019-11-01,417.0,424.25,411.64,416.19,41.619,1142000
2019-11-04,421.03,422.36,399.75,405.23,40.523,2382000
2019-11-05,405.91,405.91,387.65,389.15,38.915,2349000
2019-11-06,389.19,396.2,384.93,388.99,38.899,1969000
2019-11-07,389.99,392.0,372.57,376.54,37.654,2103000
2019-11-08,372.01,395.1,372.01,393.75,39.375,1945000
2019-11-11,393.69,403.36,388.59,401.41,40.141,1602000
2019-11-12,402.62,410.7,401.0,404.9,40.49,1440000
2019-11-13,402.77,417.25,401.57,416.28,41.628,2546000
2019-11-14,416.52,424.0,410.48,413.81,41.381,1328000
2019-11-15,417.0,418.1,410.0,413.19,41.319,1072000
2019-11-18,413.18,430.37,410.5,426.66,42.666,2346000
2019-11-19,430.5,430.52,417.0,419.65,41.965,1603000
2019-11-20,417.56,431.71,415.08,421.76,42.176,1672000
2019-11-21,424.06,427.1,417.99,419.86,41.986,1317000
2019-11-22,421.14,424.45,411.5,418.26,41.826,1306000
2019-11-25,419.31,424.2,415.77,421.85,42.185,1317000
2019-11-26,422.67,447.42,422.22,443.57,44.357,3647000
2019-11-27,449.7,455.13,438.0,453.19,45.319,2263000
2019-11-28,453.21,455.49,452.17,454.0,45.4,392000
2019-11-29,452.88,457.5,445.45,445.45,44.545,1282000
2019-12-02,447.18,447.39,414.38,440.21,44.021,2658000
2019-12-03,427.27,467.0,427.23,466.42,46.642,2486000
2019-12-04,464.39,497.27,463.65,490.77,49.077,3300000
2019-12-05,490.51,496.11,475.0,479.25,47.925,2121000
2019-12-06,487.0,493.68,478.35,483.35,48.335,1695000
2019-12-09,484.2,503.85,483.0,489.94,48.994,2599000
2019-12-10,494.0,494.0,482.65,487.04,48.704,1850000
2019-12-11,487.5,493.5,483.97,491.71,49.171,1678000
2019-12-12,491.65,495.02,481.22,489.61,48.961,2275000
2019-12-13,488.94,516.6,488.9,508.43,50.843,3128000
2019-12-16,513.98,521.26,502.85,517.42,51.742,2220000
2019-12-17,517.2,521.97,500.77,510.85,51.085,2524000
2019-12-18,513.0,530.17,512.97,520.56,52.056,3912000
2019-12-19,520.99,526.66,513.85,516.06,51.606,1789000
2019-12-20,516.2,524.99,510.29,513.22,51.322,7155000
2019-12-23,516.83,524.99,510.37,511.62,51.162,2439000
2019-12-24,512.46,527.17,508.21,525.39,52.539,1252000
2019-12-27,539.97,544.0,528.0,534.76,53.476,1564000
2019-12-30,535.36,535.36,512.57,517.79,51.779,1620000
2019-12-31,514.39,524.97,509.9,516.3,51.63,1532000
2020-01-02,524.82,530.33,517.98,530.07,53.007,1966000
2020-01-03,521.06,530.1,516.01,525.07,52.507,2057000
2020-01-06,517.61,536.22,514.74,535.04,53.504,3473000
2020-01-07,537.42,549.85,533.51,539.03,53.903,2965000
2020-01-08,540.19,550.65,536.28,545.02,54.502,6568000
2020-01-09,552.11,564.59,552.11,561.57,56.157,3444000
2020-01-10,565.0,572.0,558.26,560.9,56.09,2251000
2020-01-13,566.22,582.75,566.01,575.14,57.514,2748000
2020-01-14,576.73,582.0,563.11,576.31,57.631,3258000
2020-01-15,577.91,590.83,577.82,585.64,58.564,3539000
2020-01-16,592.53,592.53,583.0,588.3,58.83,3069000
2020-01-17,590.77,599.52,589.74,594.57,59.457,2192000
2020-01-20,592.0,598.0,591.02,596.97,59.697,565000
2020-01-21,595.39,617.85,593.01,608.76,60.876,2704000
2020-01-22,616.0,626.2,608.7,610.31,61.031,3095000
2020-01-23,610.01,622.21,605.42,615.88,61.588,3406000
2020-01-24,620.38,625.5,602.11,611.84,61.184,2424000
2020-01-27,591.14,605.6,575.15,594.87,59.487,2660000
2020-01-28,599.65,616.99,595.85,615.42,61.542,2318000
2020-01-29,624.3,633.35,620.86,622.82,62.282,2475000
2020-01-30,622.28,631.64,615.0,628.89,62.889,2346000
2020-01-31,635.2,639.09,613.08,616.33,61.633,2865000
2020-02-03,620.41,629.01,608.14,623.77,62.377,3047000
2020-02-04,633.1,647.0,627.0,644.73,64.473,3338000
2020-02-05,657.62,657.64,622.22,632.22,63.222,3077000
2020-02-06,630.0,632.6,615.1,628.97,62.897,3526000
2020-02-07,626.4,641.0,622.0,636.89,63.689,2752000
2020-02-10,636.19,654.79,636.19,654.53,65.453,2086000
2020-02-11,657.4,664.0,651.0,655.46,65.546,3907000
2020-02-12,752.25,786.07,702.21,705.9,70.59,4185000
2020-02-13,705.39,734.26,703.62,706.38,70.638,2928000
2020-02-14,713.21,718.5,693.56,704.18,70.418,2118000
2020-02-18,707.9,727.38,707.8,709.84,70.984,5691000
2020-02-19,719.74,728.13,712.9,718.66,71.866,2857000
2020-02-20,716.99,724.0,676.22,711.04,71.104,4355000
2020-02-21,705.75,708.83,675.75,686.57,68.657,2898000
2020-02-24,629.11,668.0,629.11,652.99,65.299,3929000
2020-02-25,660.4,667.0,605.99,620.37,62.037,4043000
2020-02-26,609.6,642.68,609.6,627.18,62.718,3055000
2020-02-27,604.76,625.13,571.69,617.64,61.764,3417000
2020-02-28,570.45,623.22,567.42,623.22,62.322,9993000
2020-03-02,647.34,651.75,617.5,651.75,65.175,5933000
2020-03-03,673.82,673.82,626.02,637.65,63.765,6484000
2020-03-04,653.3,688.35,648.55,686.77,68.677,3898000
2020-03-05,661.86,686.99,659.88,669.01,66.901,3801000
2020-03-06,642.27,660.0,616.54,633.29,63.329,4631000
2020-03-09,570.0,606.43,568.18,571.21,57.121,7038000
2020-03-10,603.89,619.0,579.45,618.79,61.879,6395000
2020-03-11,598.37,605.01,559.56,580.83,58.083,6234000
2020-03-12,510.05,553.99,465.04,527.71,52.771,6587000
2020-03-13,557.73,562.57,505.69,546.47,54.647,6624000
2020-03-16,474.05,504.27,449.9,458.52,45.852,4525000
2020-03-17,464.07,509.25,435.03,500.45,50.045,4865000
2020-03-18,465.0,515.0,445.13,498.56,49.856,4862000
2020-03-19,482.97,499.99,457.08,482.1,48.21,4003000
2020-03-20,491.68,530.99,491.68,495.45,49.545,7799000
2020-03-23,502.8,557.0,488.88,542.32,54.232,3557000
2020-03-24,594.03,628.4,588.76,628.4,62.84,3958000
2020-03-25,628.99,668.0,620.96,634.48,63.448,3712000
2020-03-26,635.37,663.5,613.48,631.97,63.197,3913000
2020-03-27,600.89,611.0,580.66,590.0,59.0,4087000
2020-03-30,600.32,614.5,585.0,611.52,61.152,1927000
2020-03-31,610.5,623.75,585.46,589.62,58.962,4270000
2020-04-01,572.93,575.0,543.23,546.21,54.621,3122000
2020-04-02,497.26,520.36,476.38,493.23,49.323,4682000
2020-04-03,500.2,512.01,487.1,504.52,50.452,2024000
2020-04-06,538.0,554.99,522.01,553.94,55.394,2330000
2020-04-07,573.8,573.8,524.0,530.43,53.043,2801000
2020-04-08,536.99,585.5,535.73,581.96,58.196,2908000
2020-04-09,589.38,614.1,578.74,584.72,58.472,4746000
2020-04-13,587.89,629.0,585.0,620.51,62.051,2096000
2020-04-14,651.79,697.26,642.08,690.33,69.033,3456000
2020-04-15,676.57,705.0,672.18,700.5,70.05,2715000
2020-04-16,713.99,748.84,709.3,741.42,74.142,3166000
2020-04-17,760.34,831.52,758.0,831.52,83.152,5048000
2020-04-20,824.8,905.0,823.0,887.56,88.756,4991000
2020-04-21,917.81,945.36,791.0,831.03,83.103,5734000
2020-04-22,874.0,900.0,852.98,887.97,88.797,4137000
2020-04-23,893.89,900.0,859.0,871.32,87.132,3395000
2020-04-24,875.2,918.53,854.14,908.61,90.861,3313000
2020-04-27,934.91,934.91,875.58,883.83,88.383,2316000
2020-04-28,886.26,894.21,853.75,886.43,88.643,2938000
2020-04-29,886.54,898.67,867.0,888.42,88.842,1286000
2020-04-30,867.35,897.0,867.35,882.78,88.278,2851000
2020-05-01,862.04,879.1,840.01,863.14,86.314,1631000
2020-05-04,876.47,928.96,870.87,928.96,92.896,2844000
2020-05-05,940.0,988.15,930.0,967.25,96.725,3809000
2020-05-06,941.0,1043.0,941.0,1034.42,103.442,3514000
2020-05-07,1014.8,1034.08,1001.5,1016.31,101.631,2654000
2020-05-08,984.8,1005.0,980.75,989.06,98.906,1954000
2020-05-11,985.19,1053.98,984.67,1050.02,105.002,2470000
2020-05-12,1078.71,1080.0,1042.41,1053.59,105.359,3910000
2020-05-13,1050.0,1079.86,1012.16,1069.67,106.967,5005000
2020-05-14,1059.2,1068.0,1038.01,1059.5,105.95,1673000
2020-05-15,1061.87,1093.0,1060.0,1082.93,108.293,1923000
2020-05-19,1040.0,1060.81,991.5,1049.33,104.933,3254000
2020-05-20,1064.21,1081.04,1044.63,1077.0,107.7,2195000
2020-05-21,1100.14,1128.0,1090.0,1118.22,111.822,2883000
2020-05-22,1127.23,1158.34,1116.21,1154.32,115.432,1721000
2020-05-25,1155.13,1206.08,1155.13,1187.98,118.798,1203000
2020-05-26,1172.31,1172.31,1054.59,1057.37,105.737,3603000
2020-05-27,1037.45,1041.29,947.24,1032.28,103.228,5873000
2020-05-28,1003.99,1060.0,1003.99,1027.49,102.749,4868000
2020-05-29,1042.0,1058.56,1020.0,1044.97,104.497,2596000
2020-06-01,1035.6,1035.6,1011.73,1030.23,103.023,1038000
2020-06-02,1030.23,1060.55,1005.0,1054.2,105.42,1426000
2020-06-03,1058.99,1058.99,1023.42,1029.33,102.933,1238000
2020-06-04,1031.21,1051.0,980.28,992.55,99.255,1885000
2020-06-05,972.99,995.15,943.74,978.32,97.832,1910000
2020-06-08,961.0,977.44,948.56,975.75,97.575,2960000
2020-06-09,997.66,1013.25,988.05,992.92,99.292,2656000
2020-06-10,1015.29,1017.25,980.34,994.7,99.47,1959000
2020-06-11,987.01,1033.3,985.83,988.02,98.802,3262000
2020-06-12,1010.0,1012.87,973.0,1009.23,100.923,2689000
2020-06-15,1053.97,1095.8,1053.49,1093.37,109.337,4625000
2020-06-16,1097.75,1107.6,1067.05,1093.27,109.327,2238000
2020-06-17,1101.25,1121.71,1099.01,1109.84,110.984,2232000
2020-06-18,1130.94,1181.37,1127.21,1174.98,117.498,2863000
2020-06-19,1188.39,1215.0,1174.98,1204.74,120.474,9397000
2020-06-22,1206.16,1235.0,1206.16,1225.0,122.5,2795000
2020-06-23,1245.0,1253.41,1227.0,1234.0,123.4,3641000
2020-06-24,1234.22,1253.2,1182.73,1220.97,122.097,1925000
2020-06-25,1211.78,1252.0,1193.18,1251.01,125.101,1659000
2020-06-26,1251.01,1267.09,1227.21,1242.59,124.259,1907000
2020-06-29,1253.36,1263.04,1201.0,1263.04,126.304,1976000
2020-06-30,1263.0,1301.77,1261.43,1289.77,128.977,1950000
2020-07-02,1410.79,1440.0,1392.0,1397.61,139.761,2065000
2020-07-03,1406.01,1409.2,1377.11,1388.0,138.8,458000
2020-07-06,1418.01,1431.78,1333.41,1334.82,133.482,2225000
2020-07-07,1335.0,1413.0,1319.68,1376.49,137.649,2263000
2020-07-08,1394.49,1403.1,1355.8,1372.88,137.288,944000
2020-07-09,1384.86,1427.65,1378.14,1412.79,141.279,2174000
2020-07-10,1417.99,1417.99,1382.12,1402.41,140.241,1497000
2020-07-13,1409.81,1457.9,1288.65,1315.14,131.514,3356000
2020-07-14,1315.47,1355.0,1230.0,1325.16,132.516,3921000
2020-07-15,1327.1,1331.11,1263.62,1295.3,129.53,3210000
2020-07-16,1278.12,1285.46,1240.01,1255.5,125.55,1763000
2020-07-17,1266.29,1276.0,1230.47,1261.35,126.135,1849000
2020-07-20,1260.99,1369.0,1246.555,1368.0,136.8,1681000
2020-07-21,1378.79,1379.98,1276.0,1280.8,128.08,2316000
2020-07-22,1300.54,1316.2,1262.74,1282.4,128.24,1311000
2020-07-23,1295.17,1312.09,1224.71,1244.46,124.446,2244000
2020-07-24,1215.0,1261.55,1190.0,1247.01,124.701,1499000
2020-07-27,1274.08,1305.62,1258.0,1305.25,130.525,1273000
2020-07-28,1347.2,1356.51,1306.72,1308.95,130.895,2236000
2020-07-29,1469.8,1472.98,1388.0,1401.23,140.123,3361000
2020-07-30,1390.0,1428.0,1348.93,1412.98,141.298,1709000
2020-07-31,1439.8,1439.99,1359.16,1369.78,136.978,1972000
2020-08-04,1438.0,1450.6,1414.83,1435.56,143.556,2180000
2020-08-05,1431.19,1467.0,1420.0,1453.62,145.362,1859000
2020-08-06,1453.62,1456.0,1422.55,1446.6,144.66,1106000
2020-08-07,1449.56,1462.0,1381.8,1408.04,140.804,1525000
2020-08-10,1414.32,1420.0,1320.0,1343.08,134.308,3600000
2020-08-11,1322.64,1347.0,1285.0,1295.63,129.563,2022000
2020-08-12,1297.25,1335.48,1297.25,1311.64,131.164,1693000
2020-08-13,1325.5,1351.98,1306.59,1322.51,132.251,1272000
2020-08-14,1322.98,1333.0,1298.34,1308.36,130.836,1659000
2020-08-17,1327.99,1345.68,1317.45,1336.03,133.603,1261000
2020-08-18,1348.45,1354.1,1310.54,1348.61,134.861,1487000
2020-08-19,1344.59,1369.1,1318.48,1335.12,133.512,1278000
2020-08-20,1330.0,1375.85,1323.38,1370.14,137.014,1457000
2020-08-21,1370.34,1380.0,1340.0,1346.76,134.676,1253000
2020-08-24,1366.79,1367.0,1309.0,1320.93,132.093,1541000
2020-08-25,1303.73,1369.55,1303.73,1365.11,136.511,1837000
2020-08-26,1375.53,1464.1,1375.52,1434.41,143.441,2746000
2020-08-27,1426.99,1429.1,1377.87,1380.2,138.02,2137000
2020-08-28,1398.21,1413.09,1361.59,1362.43,136.243,1768000
2020-08-31,1358.89,1397.2,1350.0,1393.23,139.323,3778000
2020-09-01,1402.96,1493.6,1402.62,1487.02,148.702,3178000
2020-09-02,1502.0,1502.0,1390.78,1401.72,140.172,3297000
2020-09-03,1373.78,1384.43,1310.0,1330.15,133.015,3262000
2020-09-04,1309.79,1332.56,1178.39,1270.0,127.0,4512000
2020-09-08,1214.79,1255.28,1195.04,1214.48,121.448,3284000
2020-09-09,1253.63,1281.98,1230.38,1250.26,125.026,2068000
2020-09-10,1271.01,1281.63,1220.43,1233.88,123.388,1657000
2020-09-11,1240.24,1247.47,1185.94,1207.53,120.753,1991000
2020-09-14,1224.89,1246.11,1211.35,1231.22,123.122,1876000
2020-09-15,1232.74,1254.87,1217.01,1226.9,122.69,1595000
2020-09-16,1230.2,1235.0,1166.06,1166.53,116.653,2432000
2020-09-17,1134.21,1152.94,1109.41,1143.7,114.37,2779000
2020-09-18,1165.63,1196.28,1144.28,1190.0,119.0,7413000
2020-09-21,1162.99,1236.46,1162.99,1234.73,123.473,1636000
2020-09-22,1256.36,1272.43,1202.36,1268.4,126.84,2104000
2020-09-23,1267.64,1274.13,1218.6,1229.79,122.979,1509000
2020-09-24,1211.0,1240.0,1199.3,1212.96,121.296,1575000
2020-09-25,1217.52,1286.82,1217.52,1286.82,128.682,1770000
2020-09-28,1299.99,1313.75,1272.36,1290.74,129.074,2362000
2020-09-29,1295.21,1379.0,1287.3,1368.0,136.8,3658000
2020-09-30,1391.89,1394.93,1352.41,1361.69,136.169,3810000
2020-10-01,1373.0,1411.62,1366.34,1401.09,140.109,2169000
2020-10-02,1359.01,1402.06,1356.56,1371.56,137.156,2102000
2020-10-05,1373.94,1413.61,1346.14,1413.28,141.328,2274000
2020-10-06,1410.84,1435.4,1371.6,1386.05,138.605,1999000
2020-10-07,1405.55,1430.0,1393.49,1427.6,142.76,1897000
2020-10-08,1435.72,1435.72,1398.9,1411.27,141.127,2048000
2020-10-09,1412.99,1443.0,1408.19,1438.68,143.868,1925000
2020-10-13,1439.02,1458.1,1426.51,1455.95,145.595,2084000
2020-10-14,1463.99,1464.99,1405.51,1424.63,142.463,2041000
2020-10-15,1399.01,1430.92,1384.9,1425.36,142.536,1740000
2020-10-16,1430.41,1456.69,1404.59,1407.9,140.79,1376000
2020-10-19,1409.8,1434.27,1391.43,1397.76,139.776,1360000
2020-10-20,1412.63,1420.44,1374.35,1388.86,138.886,1569000
2020-10-21,1389.31,1402.0,1338.0,1341.62,134.162,1442000
2020-10-22,1349.3,1359.0,1303.33,1322.31,132.231,1785000
2020-10-23,1312.36,1348.76,1309.0,1348.76,134.876,1146000
2020-10-26,1348.68,1375.07,1333.26,1369.86,136.986,1621000
2020-10-27,1402.21,1432.61,1392.8,1420.68,142.068,2005000
2020-10-28,1397.76,1410.0,1353.895,1364.41,136.441,2224000
2020-10-29,1405.79,1410.1,1296.41,1296.41,129.641,2902000
2020-10-30,1292.2,1309.0,1209.52,1228.23,122.823,2602000
2020-11-02,1242.8,1264.9,1191.19,1210.74,121.074,1963000
2020-11-03,1207.82,1252.8,1199.99,1237.01,123.701,1779000
2020-11-04,1289.01,1321.0,1263.7,1303.72,130.372,2602000
2020-11-05,1348.98,1354.0,1312.94,1352.84,135.284,1912000
2020-11-06,1340.21,1361.61,1314.1,1361.45,136.145,1480000
2020-11-09,1284.67,1284.67,1168.53,1173.53,117.353,4421000
2020-11-10,1175.48,1200.52,1140.0,1154.97,115.497,3948000
2020-11-11,1175.43,1238.62,1174.63,1237.79,123.779,1628000
2020-11-12,1242.74,1252.74,1210.81,1213.83,121.383,1834000
2020-11-13,1225.5,1231.88,1195.0,1205.13,120.513,1445000
2020-11-16,1169.4,1203.9,1151.02,1203.83,120.383,1789000
2020-11-17,1203.07,1215.68,1185.42,1192.72,119.272,1420000
2020-11-18,1192.38,1221.56,1184.33,1218.16,121.816,1397000
2020-11-19,1239.23,1283.33,1230.0,1262.0,126.2,1910000
2020-11-20,1273.77,1305.94,1270.0,1294.67,129.467,1896000
2020-11-23,1288.91,1293.81,1262.14,1280.3,128.03,2677000
2020-11-24,1285.69,1286.0,1255.0,1263.38,126.338,2052000
2020-11-25,1265.01,1327.0,1265.01,1317.09,131.709,2710000
2020-11-26,1329.99,1345.0,1320.5,1337.18,133.718,700000
2020-11-27,1343.18,1355.77,1310.99,1343.0,134.3,1182000
2020-11-30,1360.0,1420.0,1340.32,1397.77,139.777,3676000
2020-12-01,1402.11,1409.32,1365.0,1383.86,138.386,2808000
2020-12-02,1365.96,1401.71,1340.0,1396.49,139.649,1916000
2020-12-03,1399.79,1433.0,1365.61,1369.82,136.982,2732000
2020-12-04,1372.14,1381.15,1344.0,1346.74,134.674,1386000
2020-12-07,1352.07,1392.0,1352.0,1385.74,138.574,1532000
2020-12-08,1386.43,1415.0,1384.0,1411.9,141.19,1685000
2020-12-09,1400.21,1409.85,1320.58,1326.95,132.695,2589000
2020-12-10,1300.01,1365.5,1299.99,1359.93,135.993,1403000
2020-12-11,1364.79,1374.92,1326.3,1349.66,134.966,1456000
2020-12-14,1353.09,1377.59,1324.51,1350.26,135.026,1887000
2020-12-15,1340.21,1382.73,1339.0,1361.57,136.157,1996000
2020-12-16,1364.81,1484.11,1364.81,1474.68,147.468,3563000
2020-12-17,1480.0,1534.25,1465.92,1506.77,150.677,3257000
2020-12-18,1505.67,1509.99,1484.96,1500.92,150.092,6332000
2020-12-21,1485.2,1545.0,1474.56,1537.44,153.744,2043000
2020-12-22,1551.11,1658.79,1548.0,1649.23,164.923,2896000
2020-12-23,1630.21,1640.0,1539.78,1542.46,154.246,3078000
2020-12-24,1556.11,1590.0,1553.11,1568.19,156.819,911000
2020-12-29,1498.62,1535.97,1470.19,1500.33,150.033,2467000
2020-12-30,1507.71,1510.0,1464.64,1482.48,148.248,1069000
2020-12-31,1481.12,1481.12,1436.55,1437.32,143.732,1469000
2021-01-04,1452.5,1453.06,1378.68,1396.19,139.619,1609000
2021-01-05,1400.99,1417.57,1383.82,1412.56,141.256,1597000
2021-01-06,1393.25,1406.43,1368.57,1376.05,137.605,1763000
2021-01-07,1410.41,1473.76,1402.29,1470.9,147.09,1820000
2021-01-08,1491.22,1516.72,1465.26,1516.72,151.672,2078000
2021-01-11,1500.01,1558.5,1490.0,1502.41,150.241,1825000
2021-01-12,1524.43,1538.99,1489.0,1512.66,151.266,1249000
2021-01-13,1520.09,1526.5,1490.55,1523.56,152.356,1215000
2021-01-14,1560.21,1560.22,1479.43,1488.68,148.868,2314000
2021-01-15,1505.38,1517.15,1465.16,1490.95,149.095,990000
2021-01-18,1470.01,1536.71,1470.0,1517.12,151.712,672000
2021-01-19,1511.84,1516.28,1464.0,1494.39,149.439,1597000
2021-01-20,1495.16,1535.66,1492.74,1517.39,151.739,1375000
2021-01-21,1526.0,1532.99,1491.21,1510.85,151.085,1138000
2021-01-22,1507.0,1527.75,1497.07,1522.54,152.254,839000
2021-01-25,1531.14,1586.47,1490.0,1536.64,153.664,1909000
2021-01-26,1533.86,1543.69,1470.0,1472.12,147.212,1230000
2021-01-27,1469.63,1469.63,1385.0,1397.7,139.77,3417000
2021-01-28,1426.35,1455.24,1398.6,1434.03,143.403,3074000
2021-01-29,1428.49,1434.7,1384.93,1394.29,139.429,2027000
2021-02-01,1421.99,1476.59,1410.0,1472.45,147.245,1228000
2021-02-02,1493.54,1585.3,1491.22,1581.32,158.132,2598000
2021-02-03,1577.01,1592.15,1533.2,1562.18,156.218,2107000
2021-02-04,1586.24,1645.0,1582.35,1614.46,161.446,1856000
2021-02-05,1626.99,1657.0,1605.54,1643.85,164.385,1514000
2021-02-08,1666.55,1717.94,1655.0,1717.94,171.794,1836000
2021-02-09,1739.21,1845.46,1731.18,1822.99,182.299,2522000
2021-02-10,1825.48,1900.58,1794.24,1857.34,185.734,2081000
2021-02-11,1864.0,1874.36,1828.62,1858.01,185.801,1057000
2021-02-12,1859.51,1875.0,1825.0,1847.2,184.72,1130000
2021-02-16,1867.19,1892.29,1817.96,1856.03,185.603,1598000
2021-02-17,1744.95,1853.0,1719.5,1804.18,180.418,3277000
2021-02-18,1760.93,1796.85,1750.0,1755.6,175.56,1620000
2021-02-19,1757.14,1815.0,1738.36,1810.58,181.058,2015000
2021-02-22,1770.21,1786.16,1718.29,1742.26,174.226,2663000
